Year,City,Sport,Athlete,Country,Gender,Event,Medal,,
1976,Innsbruck,Ice Hockey,"MALTSEV, Aleksandr",URS,Men,Ice Hockey,Gold,,
1976,Innsbruck,Ice Hockey,"MIKHAYLOV, Boris",URS,Men,Ice Hockey,Gold,,
1976,Innsbruck,Ice Hockey,"PETROV, Vladimir",URS,Men,Ice Hockey,Gold,,
1976,Innsbruck,Ice Hockey,"SHADRIN, Vladimir",URS,Men,Ice Hockey,Gold,,
1976,Innsbruck,Ice Hockey,"SHALIMOV, Viktor",URS,Men,Ice Hockey,Gold,,
1976,Innsbruck,Ice Hockey,"SIDELNIKOV, Aleksandr",URS,Men,Ice Hockey,Gold,,
1976,Innsbruck,Ice Hockey,"TRETYAK, Vladislav",URS,Men,Ice Hockey,Gold,,
1976,Innsbruck,Ice Hockey,"TSYGANKOV, Gennady",URS,Men,Ice Hockey,Gold,,
1976,Innsbruck,Ice Hockey,"VASILYEV, Valery",URS,Men,Ice Hockey,Gold,,
1976,Innsbruck,Ice Hockey,"YAKUSHEV, Aleksandr",URS,Men,Ice Hockey,Gold,,
1976,Innsbruck,Ice Hockey,"ZHLUKTOV, Viktor",URS,Men,Ice Hockey,Gold,,
1976,Innsbruck,Skating,"GORSHKOV, Aleksandr",URS,Men,Ice Dancing,Gold,,
1976,Innsbruck,Skating,"PAKHOMOVA, Lyudmila",URS,Women,Ice Dancing,Gold,,
1976,Innsbruck,Skating,"RODNINA, Irina",URS,Women,Pairs,Gold,,
1976,Innsbruck,Skating,"ZAYTSEV, Aleksandr",URS,Men,Pairs,Gold,,
1976,Innsbruck,Skating,"AVERINA, Tatyana",URS,Women,1000M,Gold,,
1976,Innsbruck,Skating,"STEPANSKAYA, Galina",URS,Women,1500M,Gold,,
1976,Innsbruck,Skating,"AVERINA, Tatyana",URS,Women,3000M,Gold,,
1976,Innsbruck,Skating,"KULIKOV, Yevgeny",URS,Men,500M,Gold,,
1976,Innsbruck,Skiing,"SMETANINA, Raisa",URS,Women,10KM,Gold,,
1976,Innsbruck,Skiing,"BAZHUKOV, Nikolay",URS,Men,15KM,Gold,,
1976,Innsbruck,Skiing,"SAVELYEV, Sergey",URS,Men,30KM Mass Start,Gold,,
1976,Innsbruck,Skiing,"AMOSOVA, Zinaida",URS,Women,4X5KM Relay,Gold,,
1976,Innsbruck,Skiing,"BALDYCHEVA, Nina",URS,Women,4X5KM Relay,Gold,,
1976,Innsbruck,Skiing,"KULAKOVA, Galina",URS,Women,4X5KM Relay,Gold,,
1976,Innsbruck,Skiing,"SMETANINA, Raisa",URS,Women,4X5KM Relay,Gold,,
1976,Innsbruck,Skating,"HAMILL, Dorothy",USA,Women,Individual,Gold,,
1976,Innsbruck,Skating,"MUELLER, Peter",USA,Men,1000M,Gold,,
1976,Innsbruck,Skating,"YOUNG, Sheila",USA,Women,500M,Gold,,
1980,Lake Placid,Skiing,"STOCK, Leonhard",AUT,Men,Downhill,Gold,,
1980,Lake Placid,Skiing,"MOSER-PROLL, Annemarie",AUT,Women,Downhill,Gold,,
1980,Lake Placid,Skiing,"INNAUER, Anton",AUT,Men,K90 Individual (70M),Gold,,
1980,Lake Placid,Skiing,"Te_RMeNEN, Jouko",FIN,Men,K120 Individual (90M),Gold,,
1980,Lake Placid,Skating,"COUSINS, Robin",GBR,Men,Individual,Gold,,
1980,Lake Placid,Biathlon,"ULLRICH, Frank",GDR,Men,10KM,Gold,,
1980,Lake Placid,Bobsleigh,"GERHARDT, Hans Je_rgen",GDR,Men,Four-Man,Gold,,
1980,Lake Placid,Bobsleigh,"GERMESHAUSEN, Bernhard",GDR,Men,Four-Man,Gold,,
1980,Lake Placid,Bobsleigh,"MUSIOL, Bogdan",GDR,Men,Four-Man,Gold,,
1980,Lake Placid,Bobsleigh,"NEHMER, Meinhard",GDR,Men,Four-Man,Gold,,
1980,Lake Placid,Luge,"HAHN, Norbert",GDR,Men,Doubles,Gold,,
1980,Lake Placid,Luge,"RINN, Hans",GDR,Men,Doubles,Gold,,
1980,Lake Placid,Luge,"GLASS, Bernhard",GDR,Men,Singles,Gold,,
1980,Lake Placid,Skating,"Pe_TZSCH, Anett",GDR,Women,Individual,Gold,,
1980,Lake Placid,Skating,"KANIA, Karin",GDR,Women,500M,Gold,,
1980,Lake Placid,Skiing,"PETZOLD, Barbara",GDR,Women,10KM,Gold,,
1980,Lake Placid,Skiing,"ANDING, Carola",GDR,Women,4X5KM Relay,Gold,,
1980,Lake Placid,Skiing,"PETZOLD, Barbara",GDR,Women,4X5KM Relay,Gold,,
1980,Lake Placid,Skiing,"ROSTOCK, Marlies",GDR,Women,4X5KM Relay,Gold,,
1980,Lake Placid,Skiing,"SCHMIDT, Veronika",GDR,Women,4X5KM Relay,Gold,,
1980,Lake Placid,Skiing,"WEHLING, Ulrich",GDR,Men,Individual,Gold,,
1980,Lake Placid,Skiing,"WENZEL, Hanni",LIE,Women,Giant Slalom,Gold,,
1980,Lake Placid,Skiing,"WENZEL, Hanni",LIE,Women,Slalom,Gold,,
1980,Lake Placid,Skating,"BORCKINK, Annie",NED,Women,1500M,Gold,,
1980,Lake Placid,Skating,"JENSEN, Bje_rg Eva",NOR,Women,3000M,Gold,,
1980,Lake Placid,Bobsleigh,"BENZ, Joseph",SUI,Men,Two-Man,Gold,,
1980,Lake Placid,Bobsleigh,"SCHeRER, Erich",SUI,Men,Two-Man,Gold,,
1980,Lake Placid,Skiing,"STENMARK, Ingemar",SWE,Men,Giant Slalom,Gold,,
1980,Lake Placid,Skiing,"STENMARK, Ingemar",SWE,Men,Slalom,Gold,,
1980,Lake Placid,Skiing,"WASSBERG, Thomas",SWE,Men,15KM,Gold,,
1980,Lake Placid,Biathlon,"ALYABYEV, Anatoly",URS,Men,20KM,Gold,,
1980,Lake Placid,Biathlon,"ALIKIN, Vladimir",URS,Men,4X7.5KM Relay,Gold,,
1980,Lake Placid,Biathlon,"ALYABYEV, Anatoly",URS,Men,4X7.5KM Relay,Gold,,
1980,Lake Placid,Biathlon,"BARNACHOV, Vladimir",URS,Men,4X7.5KM Relay,Gold,,
1980,Lake Placid,Biathlon,"TIKHONOV, Aleksandr",URS,Men,4X7.5KM Relay,Gold,,
1980,Lake Placid,Luge,"ZOZULA, Vera",URS,Women,Singles,Gold,,
1980,Lake Placid,Skating,"KARPONOSOV, Gennady",URS,Men,Ice Dancing,Gold,,
1980,Lake Placid,Skating,"LINICHUK, Natalya",URS,Women,Ice Dancing,Gold,,
1980,Lake Placid,Skating,"RODNINA, Irina",URS,Women,Pairs,Gold,,
1980,Lake Placid,Skating,"ZAYTSEV, Aleksandr",URS,Men,Pairs,Gold,,
1980,Lake Placid,Skating,"PETRUSEVA, Natalya",URS,Women,1000M,Gold,,
1980,Lake Placid,Skiing,"ZIMYATOV, Nikolay",URS,Men,30KM Mass Start,Gold,,
1980,Lake Placid,Skiing,"BAZHUKOV, Nikolay",URS,Men,4X10KM Relay,Gold,,
1980,Lake Placid,Skiing,"BELYAEV, Yevgeny",URS,Men,4X10KM Relay,Gold,,
1980,Lake Placid,Skiing,"ROCHEV, Vasily",URS,Men,4X10KM Relay,Gold,,
1980,Lake Placid,Skiing,"ZIMYATOV, Nikolay",URS,Men,4X10KM Relay,Gold,,
1980,Lake Placid,Skiing,"ZIMYATOV, Nikolay",URS,Men,50KM,Gold,,
1980,Lake Placid,Skiing,"SMETANINA, Raisa",URS,Women,5KM,Gold,,
1980,Lake Placid,Ice Hockey,"BAKER, William",USA,Men,Ice Hockey,Gold,,
1980,Lake Placid,Ice Hockey,"BROTEN, Neal",USA,Men,Ice Hockey,Gold,,
1980,Lake Placid,Ice Hockey,"CHRISTIAN, David",USA,Men,Ice Hockey,Gold,,
1980,Lake Placid,Ice Hockey,"CHRISTOFF, Steven",USA,Men,Ice Hockey,Gold,,
1980,Lake Placid,Ice Hockey,"CRAIG, James",USA,Men,Ice Hockey,Gold,,
1980,Lake Placid,Ice Hockey,"ERUZIONE, Michael",USA,Men,Ice Hockey,Gold,,
1980,Lake Placid,Ice Hockey,"HARRINGTON, John",USA,Men,Ice Hockey,Gold,,
1980,Lake Placid,Ice Hockey,"JOHNSON, Mark",USA,Men,Ice Hockey,Gold,,
1980,Lake Placid,Ice Hockey,"MCCLANAHAN, Robert",USA,Men,Ice Hockey,Gold,,
1980,Lake Placid,Ice Hockey,"MORROW, Kenneth",USA,Men,Ice Hockey,Gold,,
1980,Lake Placid,Ice Hockey,"O'CALLAHAN, John",USA,Men,Ice Hockey,Gold,,
1980,Lake Placid,Ice Hockey,"PAVELICH, Mark",USA,Men,Ice Hockey,Gold,,
1980,Lake Placid,Ice Hockey,"RAMSEY, Michael",USA,Men,Ice Hockey,Gold,,
1980,Lake Placid,Ice Hockey,"SCHNEIDER, William",USA,Men,Ice Hockey,Gold,,
1980,Lake Placid,Ice Hockey,"SILK, David",USA,Men,Ice Hockey,Gold,,
1980,Lake Placid,Ice Hockey,"STROBEL, Eric",USA,Men,Ice Hockey,Gold,,
1980,Lake Placid,Ice Hockey,"SUTER, Robert",USA,Men,Ice Hockey,Gold,,
1980,Lake Placid,Ice Hockey,"VERCHOTA, Philip",USA,Men,Ice Hockey,Gold,,
1980,Lake Placid,Ice Hockey,"WELLS, Mark",USA,Men,Ice Hockey,Gold,,
1980,Lake Placid,Skating,"HEIDEN, Eric",USA,Men,10000M,Gold,,
1980,Lake Placid,Skating,"HEIDEN, Eric",USA,Men,1000M,Gold,,
1980,Lake Placid,Skating,"HEIDEN, Eric",USA,Men,1500M,Gold,,
1980,Lake Placid,Skating,"HEIDEN, Eric",USA,Men,5000M,Gold,,
1980,Lake Placid,Skating,"HEIDEN, Eric",USA,Men,500M,Gold,,
1984,Sarajevo,Skating,"BOUCHER, Gaetan",CAN,Men,1000M,Gold,,
1984,Sarajevo,Skating,"BOUCHER, Gaetan",CAN,Men,1500M,Gold,,
1984,Sarajevo,Skiing,"KIRVESNIEMI, Marja-Liisa",FIN,Women,10KM,Gold,,
1984,Sarajevo,Skiing,"KIRVESNIEMI, Marja-Liisa",FIN,Women,20KM,Gold,,
1984,Sarajevo,Skiing,"KIRVESNIEMI, Marja-Liisa",FIN,Women,5KM,Gold,,
1984,Sarajevo,Skiing,"NYKANEN, Matti",FIN,Men,K120 Individual (90M),Gold,,
1984,Sarajevo,Biathlon,"ANGERER, Peter",FRG,Men,20KM,Gold,,
1984,Sarajevo,Luge,"STANGASSINGER, Hans",FRG,Men,Doubles,Gold,,
1984,Sarajevo,Luge,"WEMBACHER, Franz",FRG,Men,Doubles,Gold,,
1984,Sarajevo,Skating,"DEAN, Christopher",GBR,Men,Ice Dancing,Gold,,
1984,Sarajevo,Skating,"TORVILL, Jayne",GBR,Women,Ice Dancing,Gold,,
1984,Sarajevo,Bobsleigh,"HOPPE, Wolfgang",GDR,Men,Four-Man,Gold,,
1984,Sarajevo,Bobsleigh,"KIRCHNER, Andreas",GDR,Men,Four-Man,Gold,,
1984,Sarajevo,Bobsleigh,"SCHAUERHAMMER, Dietmar",GDR,Men,Four-Man,Gold,,
1984,Sarajevo,Bobsleigh,"WETZIG, Roland",GDR,Men,Four-Man,Gold,,
1984,Sarajevo,Bobsleigh,"HOPPE, Wolfgang",GDR,Men,Two-Man,Gold,,
1984,Sarajevo,Bobsleigh,"SCHAUERHAMMER, Dietmar",GDR,Men,Two-Man,Gold,,
1984,Sarajevo,Luge,"WALTER, Steffi",GDR,Women,Singles,Gold,,
1984,Sarajevo,Skating,"WITT, Katarina",GDR,Women,Individual,Gold,,
1984,Sarajevo,Skating,"KANIA, Karin",GDR,Women,1000M,Gold,,
1984,Sarajevo,Skating,"KANIA, Karin",GDR,Women,1500M,Gold,,
1984,Sarajevo,Skating,"EHRIG, Andrea",GDR,Women,3000M,Gold,,
1984,Sarajevo,Skating,"LUDING, Christa",GDR,Women,500M,Gold,,
1984,Sarajevo,Skiing,"WEISSFLOG, Jens",GDR,Men,K90 Individual (70M),Gold,,
1984,Sarajevo,Luge,"HILDGARTNER, Paul",ITA,Men,Singles,Gold,,
1984,Sarajevo,Skiing,"MAGONI, Paoletta",ITA,Women,Slalom,Gold,,
1984,Sarajevo,Biathlon,"KVALFOSS, Eirik",NOR,Men,10KM,Gold,,
1984,Sarajevo,Skiing,"AUNLI, Berit",NOR,Women,4X5KM Relay,Gold,,
1984,Sarajevo,Skiing,"JAHREN, Anne",NOR,Women,4X5KM Relay,Gold,,
1984,Sarajevo,Skiing,"NYBRAATEN, Inger Helene",NOR,Women,4X5KM Relay,Gold,,
1984,Sarajevo,Skiing,"PETTERSEN, Brit",NOR,Women,4X5KM Relay,Gold,,
1984,Sarajevo,Skiing,"SANDBERG, Tom",NOR,Men,Individual,Gold,,
1984,Sarajevo,Skiing,"FIGINI, Michela",SUI,Women,Downhill,Gold,,
1984,Sarajevo,Skiing,"JULEN, Max",SUI,Men,Giant Slalom,Gold,,
1984,Sarajevo,Skating,"GUSTAFSON, Tomas",SWE,Men,5000M,Gold,,
1984,Sarajevo,Skiing,"SVAN, Gunde Anders",SWE,Men,15KM,Gold,,
1984,Sarajevo,Skiing,"KOHLBERG, Benny Tord",SWE,Men,4X10KM Relay,Gold,,
1984,Sarajevo,Skiing,"OTTOSSON, Jan",SWE,Men,4X10KM Relay,Gold,,
1984,Sarajevo,Skiing,"SVAN, Gunde Anders",SWE,Men,4X10KM Relay,Gold,,
1984,Sarajevo,Skiing,"WASSBERG, Thomas",SWE,Men,4X10KM Relay,Gold,,
1984,Sarajevo,Skiing,"WASSBERG, Thomas",SWE,Men,50KM,Gold,,
1984,Sarajevo,Biathlon,"BULIGINE, Sergei",URS,Men,4X7.5KM Relay,Gold,,
1984,Sarajevo,Biathlon,"KACHKAROV, Yuri",URS,Men,4X7.5KM Relay,Gold,,
1984,Sarajevo,Biathlon,"SHALNA, Alguimantas",URS,Men,4X7.5KM Relay,Gold,,
1984,Sarajevo,Biathlon,"VASSILIEV, Dmitri",URS,Men,4X7.5KM Relay,Gold,,
1984,Sarajevo,Ice Hockey,"BILJALETDINOV, Zinetula",URS,Men,Ice Hockey,Gold,,
1984,Sarajevo,Ice Hockey,"CHEPELEV, Sergei",URS,Men,Ice Hockey,Gold,,
1984,Sarajevo,Ice Hockey,"DROZDETSKI, Nikolai",URS,Men,Ice Hockey,Gold,,
1984,Sarajevo,Ice Hockey,"FETISOV, Viacheslav",URS,Men,Ice Hockey,Gold,,
1984,Sarajevo,Ice Hockey,"GERASIMOV, Aleksandr",URS,Men,Ice Hockey,Gold,,
1984,Sarajevo,Ice Hockey,"KASATONOV, Aleksei",URS,Men,Ice Hockey,Gold,,
1984,Sarajevo,Ice Hockey,"KOMUTOV, Andrei",URS,Men,Ice Hockey,Gold,,
1984,Sarajevo,Ice Hockey,"KOVIN, Vladimir",URS,Men,Ice Hockey,Gold,,
1984,Sarajevo,Ice Hockey,"KOZHERNIKOV, Aleksandr",URS,Men,Ice Hockey,Gold,,
1984,Sarajevo,Ice Hockey,"KRUTOV, Vladimir",URS,Men,Ice Hockey,Gold,,
1984,Sarajevo,Ice Hockey,"LARIONOV, Igor",URS,Men,Ice Hockey,Gold,,
1984,Sarajevo,Ice Hockey,"MAKAROV, Sergei",URS,Men,Ice Hockey,Gold,,
1984,Sarajevo,Ice Hockey,"MYSHKIN, Vladimir",URS,Men,Ice Hockey,Gold,,
1984,Sarajevo,Ice Hockey,"PERVUKHINE, Vasili",URS,Men,Ice Hockey,Gold,,
1984,Sarajevo,Ice Hockey,"SKVORTSOV, Aleksandr",URS,Men,Ice Hockey,Gold,,
1984,Sarajevo,Ice Hockey,"STARIKOV, Sergei",URS,Men,Ice Hockey,Gold,,
1984,Sarajevo,Ice Hockey,"STELNOV, Igor",URS,Men,Ice Hockey,Gold,,
1984,Sarajevo,Ice Hockey,"TRETYAK, Vladislav",URS,Men,Ice Hockey,Gold,,
1984,Sarajevo,Ice Hockey,"TUMENEV, Viktor",URS,Men,Ice Hockey,Gold,,
1984,Sarajevo,Ice Hockey,"VASSILIEV, Mikhail",URS,Men,Ice Hockey,Gold,,
1984,Sarajevo,Skating,"VALOVA, Yelena",URS,Women,Pairs,Gold,,
1984,Sarajevo,Skating,"VASILYEV, Oleg",URS,Men,Pairs,Gold,,
1984,Sarajevo,Skating,"MALKOV, Igor",URS,Men,10000M,Gold,,
1984,Sarajevo,Skating,"FOKICHEV, Sergey",URS,Men,500M,Gold,,
1984,Sarajevo,Skiing,"ZIMYATOV, Nikolay",URS,Men,30KM Mass Start,Gold,,
1984,Sarajevo,Skating,"HAMILTON, Scott",USA,Men,Individual,Gold,,
1984,Sarajevo,Skiing,"JOHNSON, William",USA,Men,Downhill,Gold,,
1984,Sarajevo,Skiing,"ARMSTRONG, Debbie",USA,Women,Giant Slalom,Gold,,
1984,Sarajevo,Skiing,"MAHRE, Phillip",USA,Men,Slalom,Gold,,
1988,Calgary,Skiing,"STROLZ, Hubert",AUT,Men,Alpine Combined,Gold,,
1988,Calgary,Skiing,"WACHTER, Anita",AUT,Women,Alpine Combined,Gold,,
1988,Calgary,Skiing,"WOLF, Sigrid",AUT,Women,Super-G,Gold,,
1988,Calgary,Skiing,"MATIKAINEN, Marjo",FIN,Women,5KM,Gold,,
1988,Calgary,Skiing,"NYKANEN, Matti",FIN,Men,K120 Individual (90M),Gold,,
1988,Calgary,Skiing,"NIKKOLA, Ari-Pekka",FIN,Men,K120 Team (90M),Gold,,
1988,Calgary,Skiing,"NYKANEN, Matti",FIN,Men,K120 Team (90M),Gold,,
1988,Calgary,Skiing,"PUIKKONEN, Jari",FIN,Men,K120 Team (90M),Gold,,
1988,Calgary,Skiing,"YLLIPULLI, Tuomo",FIN,Men,K120 Team (90M),Gold,,
1988,Calgary,Skiing,"NYKANEN, Matti",FIN,Men,K90 Individual (70M),Gold,,
1988,Calgary,Skiing,"PICCARD, Franck",FRA,Men,Super-G,Gold,,
1988,Calgary,Skiing,"KIEHL, Marina",FRG,Women,Downhill,Gold,,
1988,Calgary,Skiing,"MeeLLER, Thomas",FRG,Men,Team,Gold,,
1988,Calgary,Skiing,"POHL, Hans-Peter",FRG,Men,Team,Gold,,
1988,Calgary,Skiing,"SCHWARZ, Hubert",FRG,Men,Team,Gold,,
1988,Calgary,Biathlon,"ROETSCH, Frank-Peter",GDR,Men,10KM,Gold,,
1988,Calgary,Biathlon,"ROETSCH, Frank-Peter",GDR,Men,20KM,Gold,,
1988,Calgary,Luge,"HOFFMANN, Je_rg",GDR,Men,Doubles,Gold,,
1988,Calgary,Luge,"PIETZSCH, Jochen",GDR,Men,Doubles,Gold,,
1988,Calgary,Luge,"MUELLER, Jens",GDR,Men,Singles,Gold,,
1988,Calgary,Luge,"WALTER, Steffi",GDR,Women,Singles,Gold,,
1988,Calgary,Skating,"WITT, Katarina",GDR,Women,Individual,Gold,,
1988,Calgary,Skating,"LUDING, Christa",GDR,Women,1000M,Gold,,
1988,Calgary,Skating,"HOFFMANN, Andre",GDR,Men,1500M,Gold,,
1988,Calgary,Skating,"MEY, Uwe-Jens",GDR,Men,500M,Gold,,
1988,Calgary,Skiing,"TOMBA, Alberto",ITA,Men,Giant Slalom,Gold,,
1988,Calgary,Skiing,"TOMBA, Alberto",ITA,Men,Slalom,Gold,,
1988,Calgary,Skating,"VAN GENNIP, Yvonne",NED,Women,1500M,Gold,,
1988,Calgary,Skating,"VAN GENNIP, Yvonne",NED,Women,3000M,Gold,,
1988,Calgary,Skating,"VAN GENNIP, Yvonne",NED,Women,5000M,Gold,,
1988,Calgary,Bobsleigh,"FASSER, Ekkehard",SUI,Men,Four-Man,Gold,,
1988,Calgary,Bobsleigh,"FeSSLER, Marcel",SUI,Men,Four-Man,Gold,,
1988,Calgary,Bobsleigh,"MEIER, Kurt",SUI,Men,Four-Man,Gold,,
1988,Calgary,Bobsleigh,"STOCKER, Werner",SUI,Men,Four-Man,Gold,,
1988,Calgary,Skiing,"ZURBRIGGEN, Pirmin",SUI,Men,Downhill,Gold,,
1988,Calgary,Skiing,"SCHNEIDER, Vreni",SUI,Women,Giant Slalom,Gold,,
1988,Calgary,Skiing,"SCHNEIDER, Vreni",SUI,Women,Slalom,Gold,,
1988,Calgary,Skiing,"KEMPF, Hippolyt",SUI,Men,Individual,Gold,,
1988,Calgary,Skating,"GUSTAFSON, Tomas",SWE,Men,10000M,Gold,,
1988,Calgary,Skating,"GUSTAFSON, Tomas",SWE,Men,5000M,Gold,,
1988,Calgary,Skiing,"MOGREN, Torgny",SWE,Men,4X10KM Relay,Gold,,
1988,Calgary,Skiing,"OTTOSSON, Jan",SWE,Men,4X10KM Relay,Gold,,
1988,Calgary,Skiing,"SVAN, Gunde Anders",SWE,Men,4X10KM Relay,Gold,,
1988,Calgary,Skiing,"WASSBERG, Thomas",SWE,Men,4X10KM Relay,Gold,,
1988,Calgary,Skiing,"SVAN, Gunde Anders",SWE,Men,50KM,Gold,,
1988,Calgary,Biathlon,"MEDVEDTSEV, Valery",URS,Men,4X7.5KM Relay,Gold,,
1988,Calgary,Biathlon,"POPOV, Aleksandr",URS,Men,4X7.5KM Relay,Gold,,
1988,Calgary,Biathlon,"TCHEPIKOV, Sergei",URS,Men,4X7.5KM Relay,Gold,,
1988,Calgary,Biathlon,"VASSILIEV, Dmitri",URS,Men,4X7.5KM Relay,Gold,,
1988,Calgary,Bobsleigh,"KIPURS, Yanis",URS,Men,Two-Man,Gold,,
1988,Calgary,Bobsleigh,"KOSLOV, Vladimir",URS,Men,Two-Man,Gold,,
1988,Calgary,Ice Hockey,"BIAKIN, Ilja",URS,Men,Ice Hockey,Gold,,
1988,Calgary,Ice Hockey,"BYKOV, Viacheslav",URS,Men,Ice Hockey,Gold,,
1988,Calgary,Ice Hockey,"FETISOV, Viacheslav",URS,Men,Ice Hockey,Gold,,
1988,Calgary,Ice Hockey,"GOUSSAROV, Aleksei",URS,Men,Ice Hockey,Gold,,
1988,Calgary,Ice Hockey,"JASJIN, Sergei",URS,Men,Ice Hockey,Gold,,
1988,Calgary,Ice Hockey,"KAMENSKY, Valeri",URS,Men,Ice Hockey,Gold,,
1988,Calgary,Ice Hockey,"KASATONOV, Aleksei",URS,Men,Ice Hockey,Gold,,
1988,Calgary,Ice Hockey,"KOMUTOV, Andrei",URS,Men,Ice Hockey,Gold,,
1988,Calgary,Ice Hockey,"KOZHERNIKOV, Aleksandr",URS,Men,Ice Hockey,Gold,,
1988,Calgary,Ice Hockey,"KRAVCHUK, Igor",URS,Men,Ice Hockey,Gold,,
1988,Calgary,Ice Hockey,"KRUTOV, Vladimir",URS,Men,Ice Hockey,Gold,,
1988,Calgary,Ice Hockey,"LARIONOV, Igor",URS,Men,Ice Hockey,Gold,,
1988,Calgary,Ice Hockey,"LOMAKIN, Andrei",URS,Men,Ice Hockey,Gold,,
1988,Calgary,Ice Hockey,"MAKAROV, Sergei",URS,Men,Ice Hockey,Gold,,
1988,Calgary,Ice Hockey,"MOGILNY, Aleksandr",URS,Men,Ice Hockey,Gold,,
1988,Calgary,Ice Hockey,"MYLNIKOV, Sergei",URS,Men,Ice Hockey,Gold,,
1988,Calgary,Ice Hockey,"SAMOYLOV, Vitali",URS,Men,Ice Hockey,Gold,,
1988,Calgary,Ice Hockey,"SEMJONOV, Anatoli",URS,Men,Ice Hockey,Gold,,
1988,Calgary,Ice Hockey,"STARIKOV, Sergei",URS,Men,Ice Hockey,Gold,,
1988,Calgary,Ice Hockey,"STELNOV, Igor",URS,Men,Ice Hockey,Gold,,
1988,Calgary,Ice Hockey,"SVETLOV, Sergei",URS,Men,Ice Hockey,Gold,,
1988,Calgary,Ice Hockey,"TCHERNICH, Aleksandr",URS,Men,Ice Hockey,Gold,,
1988,Calgary,Skating,"BESTEMYANOVA, Natalya",URS,Women,Ice Dancing,Gold,,
1988,Calgary,Skating,"BUKIN, Andrey",URS,Men,Ice Dancing,Gold,,
1988,Calgary,Skating,"GORDEYEVA, Yekaterina",URS,Women,Pairs,Gold,,
1988,Calgary,Skating,"GRINKOV, Sergey",URS,Men,Pairs,Gold,,
1988,Calgary,Skating,"GULYAEV, Nikolay",URS,Men,1000M,Gold,,
1988,Calgary,Skiing,"VENCIENE, Vida",URS,Women,10KM,Gold,,
1988,Calgary,Skiing,"DEVYATYAROV, Mikhail",URS,Men,15KM,Gold,,
1988,Calgary,Skiing,"TIKHONOVA, Tamara",URS,Women,20KM,Gold,,
1988,Calgary,Skiing,"PROKOUROROV, Alexei",URS,Men,30KM Mass Start,Gold,,
1988,Calgary,Skiing,"GAVRILJUK, Nina",URS,Women,4X5KM Relay,Gold,,
1988,Calgary,Skiing,"NAGEIKINA, Svetlana",URS,Women,4X5KM Relay,Gold,,
1988,Calgary,Skiing,"REZTSOVA, Anfisa",URS,Women,4X5KM Relay,Gold,,
1988,Calgary,Skiing,"TIKHONOVA, Tamara",URS,Women,4X5KM Relay,Gold,,
1988,Calgary,Skating,"BOITANO, Brian",USA,Men,Individual,Gold,,
1988,Calgary,Skating,"BLAIR, Bonnie",USA,Women,500M,Gold,,
1992,Albertville,Bobsleigh,"APPELT, Ingo",AUT,Men,Four-Man,Gold,,
1992,Albertville,Bobsleigh,"HAIDACHER, Gerhard",AUT,Men,Four-Man,Gold,,
1992,Albertville,Bobsleigh,"SCHROLL, Thomas",AUT,Men,Four-Man,Gold,,
1992,Albertville,Bobsleigh,"WINKLER, Harald",AUT,Men,Four-Man,Gold,,
1992,Albertville,Luge,"NEUNER, Doris",AUT,Women,Singles,Gold,,
1992,Albertville,Skiing,"KRONBERGER, Petra",AUT,Women,Alpine Combined,Gold,,
1992,Albertville,Skiing,"ORTLIEB, Patrick",AUT,Men,Downhill,Gold,,
1992,Albertville,Skiing,"KRONBERGER, Petra",AUT,Women,Slalom,Gold,,
1992,Albertville,Skiing,"VETTORI, Ernst",AUT,Men,K90 Individual (70M),Gold,,
1992,Albertville,Skating,"CUTRONE, Angela",CAN,Women,3000M Relay,Gold,,
1992,Albertville,Skating,"DAIGLE, Sylvie",CAN,Women,3000M Relay,Gold,,
1992,Albertville,Skating,"LAMBERT, Nathalie",CAN,Women,3000M Relay,Gold,,
1992,Albertville,Skating,"PERREAULT, Annie",CAN,Women,3000M Relay,Gold,,
1992,Albertville,Skiing,"LEE-GARTNER, Kerrin",CAN,Women,Downhill,Gold,,
1992,Albertville,Biathlon,"REDKIN, Yevgeny",EUN,Men,20KM,Gold,,
1992,Albertville,Biathlon,"REZTSOVA, Anfisa",EUN,Women,7.5KM,Gold,,
1992,Albertville,Ice Hockey,"BAOUTINE, Sergei",EUN,Men,Ice Hockey,Gold,,
1992,Albertville,Ice Hockey,"BOLDINE, Igor",EUN,Men,Ice Hockey,Gold,,
1992,Albertville,Ice Hockey,"BORSTCHEVSKI, Nicolai",EUN,Men,Ice Hockey,Gold,,
1992,Albertville,Ice Hockey,"BUTSAIEV, Viacheslav",EUN,Men,Ice Hockey,Gold,,
1992,Albertville,Ice Hockey,"BYKOV, Viacheslav",EUN,Men,Ice Hockey,Gold,,
1992,Albertville,Ice Hockey,"DAVIDOV, Evgeni",EUN,Men,Ice Hockey,Gold,,
1992,Albertville,Ice Hockey,"JITNIK, Aleksei",EUN,Men,Ice Hockey,Gold,,
1992,Albertville,Ice Hockey,"KASPARAITIS, Darius",EUN,Men,Ice Hockey,Gold,,
1992,Albertville,Ice Hockey,"KHABIBULIN, Nikolai",EUN,Men,Ice Hockey,Gold,,
1992,Albertville,Ice Hockey,"KMILEV, Yuri",EUN,Men,Ice Hockey,Gold,,
1992,Albertville,Ice Hockey,"KOMUTOV, Andrei",EUN,Men,Ice Hockey,Gold,,
1992,Albertville,Ice Hockey,"KOVALENKO, Andrei",EUN,Men,Ice Hockey,Gold,,
